number	link	level	title	classitication	solved	avg_attempt
3566	https://www.acmicpc.net/problem/3566	Bronze II	대형 스크린	수학	36	5.25
4238	https://www.acmicpc.net/problem/4238	Bronze II	Humidex	수학	6	1
4727	https://www.acmicpc.net/problem/4727	Bronze II	Close Enough Computations	수학	17	1.88
4903	https://www.acmicpc.net/problem/4903	Bronze II	Relax! It’s just a game	수학	40	2.1
4998	https://www.acmicpc.net/problem/4998	Bronze II	저금	수학	334	1.79
5032	https://www.acmicpc.net/problem/5032	Bronze II	탄산 음료	수학	1952	2
5218	https://www.acmicpc.net/problem/5218	Bronze II	알파벳 거리	수학	2044	1.55
5355	https://www.acmicpc.net/problem/5355	Bronze II	화성 수학	수학	1439	1.41
5724	https://www.acmicpc.net/problem/5724	Bronze II	파인만	수학	887	1.24
5988	https://www.acmicpc.net/problem/5988	Bronze II	홀수일까 짝수일까	수학	2580	2.34
6318	https://www.acmicpc.net/problem/6318	Bronze II	Box of Bricks	수학	102	2.57
6359	https://www.acmicpc.net/problem/6359	Bronze II	만취한 상범	수학	4219	1.42
6376	https://www.acmicpc.net/problem/6376	Bronze II	e 계산	수학	963	2.28
6469	https://www.acmicpc.net/problem/6469	Bronze II	Uniform Generator	수학	31	2.45
6479	https://www.acmicpc.net/problem/6479	Bronze II	Factorial Frequencies	수학	21	1.81
6502	https://www.acmicpc.net/problem/6502	Bronze II	동혁 피자	수학	836	2.01
6721	https://www.acmicpc.net/problem/6721	Bronze II	Backward numbers	수학	39	1.15
7482	https://www.acmicpc.net/problem/7482	Bronze II	상자 만들기	수학	161	1.84
7572	https://www.acmicpc.net/problem/7572	Bronze II	간지(干支)	수학	1659	1.67
7789	https://www.acmicpc.net/problem/7789	Bronze II	텔레프라임	수학	116	1.72
7921	https://www.acmicpc.net/problem/7921	Bronze II	Dziadkowie	수학	4	4
8741	https://www.acmicpc.net/problem/8741	Bronze II	이진수 합	수학	1282	2.07
9228	https://www.acmicpc.net/problem/9228	Bronze II	Check Digits	수학	24	1.58
9349	https://www.acmicpc.net/problem/9349	Bronze II	Fegla and the Bed Bugs	수학	33	1.27
9488	https://www.acmicpc.net/problem/9488	Bronze II	The n Days of Christmas	수학	117	2.88
9546	https://www.acmicpc.net/problem/9546	Bronze II	3000번 버스	수학	860	1.38
9947	https://www.acmicpc.net/problem/9947	Bronze II	Coin tossing	수학	84	1.24
10275	https://www.acmicpc.net/problem/10275	Bronze II	골드 러시	수학	309	2.32
10280	https://www.acmicpc.net/problem/10280	Bronze II	Pizza voting	수학	55	1.96
10822	https://www.acmicpc.net/problem/10822	Bronze II	더하기	수학	1858	1.27
10953	https://www.acmicpc.net/problem/10953	Bronze II	A+B - 6	수학	11309	1.52
11287	https://www.acmicpc.net/problem/11287	Bronze II	Margaret’s Minute Minute Manipulation	수학	13	1
11290	https://www.acmicpc.net/problem/11290	Bronze II	Wonowon	수학	18	1.11
11296	https://www.acmicpc.net/problem/11296	Bronze II	가격	수학	34	2.06
11368	https://www.acmicpc.net/problem/11368	Bronze II	A Serious Reading Problem	수학	47	1.19
11720	https://www.acmicpc.net/problem/11720	Bronze II	숫자의 합	수학	32787	1.99
11880	https://www.acmicpc.net/problem/11880	Bronze II	개미	수학	221	2.7
11896	https://www.acmicpc.net/problem/11896	Bronze II	다각형	수학	93	2.83
11944	https://www.acmicpc.net/problem/11944	Bronze II	NN	수학	1284	2.51
13153	https://www.acmicpc.net/problem/13153	Bronze II	Formula	수학	44	1.59
13155	https://www.acmicpc.net/problem/13155	Bronze II	Common Knowledge	수학	77	1.01
13298	https://www.acmicpc.net/problem/13298	Bronze II	Robotopia	수학	39	3.36
13458	https://www.acmicpc.net/problem/13458	Bronze II	시험 감독	수학	8536	3.92
13987	https://www.acmicpc.net/problem/13987	Bronze II	Six Sides	수학	32	1.06
14219	https://www.acmicpc.net/problem/14219	Bronze II	막대과자 포장	수학	126	1.24
14471	https://www.acmicpc.net/problem/14471	Bronze II	포인트 카드	수학	100	1.25
14686	https://www.acmicpc.net/problem/14686	Bronze II	Sum Game	수학	67	1.28
14929	https://www.acmicpc.net/problem/14929	Bronze II	귀찮아 (SIB)	수학	211	2.06
15079	https://www.acmicpc.net/problem/15079	Bronze II	Arggggggh!	수학	20	1.6
15121	https://www.acmicpc.net/problem/15121	Bronze II	Star Arrangements	수학	42	1.24
15226	https://www.acmicpc.net/problem/15226	Bronze II	House of Cards	수학	29	1.9
15322	https://www.acmicpc.net/problem/15322	Bronze II	Ko?nja	수학	100	1.31
15494	https://www.acmicpc.net/problem/15494	Bronze II	Davor	수학	40	1.43
15552	https://www.acmicpc.net/problem/15552	Bronze II	빠른 A+B	수학	27831	2.11
15596	https://www.acmicpc.net/problem/15596	Bronze II	정수 N개의 합	수학	13513	1.87
15719	https://www.acmicpc.net/problem/15719	Bronze II	중복된 숫자	수학	467	4.23
15841	https://www.acmicpc.net/problem/15841	Bronze II	Virus Outbreak	수학	32	1.81
15969	https://www.acmicpc.net/problem/15969	Bronze II	행복	수학	2369	1.34
16265	https://www.acmicpc.net/problem/16265	Bronze II	Spreadsheets	수학	22	2.41
16306	https://www.acmicpc.net/problem/16306	Bronze II	Cardboard Container	수학	78	1.47
16515	https://www.acmicpc.net/problem/16515	Bronze II	Euler’s Number	수학	52	1.87
16769	https://www.acmicpc.net/problem/16769	Bronze II	Mixing Milk	수학	502	1.44
16968	https://www.acmicpc.net/problem/16968	Bronze II	차량 번호판 1	수학	540	1.53
17206	https://www.acmicpc.net/problem/17206	Bronze II	준석이의 수학 숙제	수학	390	2.44
17466	https://www.acmicpc.net/problem/17466	Bronze II	N! mod P (1)	수학	242	1.65
17520	https://www.acmicpc.net/problem/17520	Bronze II	Balanced String	수학	286	1.45
17791	https://www.acmicpc.net/problem/17791	Bronze II	Jazz it Up!	수학	44	1.32
17795	https://www.acmicpc.net/problem/17795	Bronze II	Ballpark Estimate	수학	21	1.33
17946	https://www.acmicpc.net/problem/17946	Bronze II	피자는 나눌 수록 커지잖아요	수학	161	1.68
17950	https://www.acmicpc.net/problem/17950	Bronze II	스노우볼	수학	143	2.9
18154	https://www.acmicpc.net/problem/18154	Bronze II	Speeding	수학	31	1.03
18795	https://www.acmicpc.net/problem/18795	Bronze II	이동하기 3	수학	48	1.4
19532	https://www.acmicpc.net/problem/19532	Bronze II	수학은 비대면강의입니다	수학	653	2.14
19563	https://www.acmicpc.net/problem/19563	Bronze II	개구리 1	수학	76	2.12
19751	https://www.acmicpc.net/problem/19751	Bronze II	Fractification	수학	11	1.18
1110	https://www.acmicpc.net/problem/1110	Bronze I	더하기 사이클	수학	35096	2.07
1252	https://www.acmicpc.net/problem/1252	Bronze I	이진수 덧셈	수학	1230	3.47
1356	https://www.acmicpc.net/problem/1356	Bronze I	유진수	수학	979	2.38
1402	https://www.acmicpc.net/problem/1402	Bronze I	아무래도이문제는A번난이도인것같다	수학	629	2.13
1418	https://www.acmicpc.net/problem/1418	Bronze I	K-세준수	수학	162	2.21
1459	https://www.acmicpc.net/problem/1459	Bronze I	걷기	수학	316	4.37
1546	https://www.acmicpc.net/problem/1546	Bronze I	평균	수학	28461	2.05
1740	https://www.acmicpc.net/problem/1740	Bronze I	거듭제곱	수학	502	1.84
1834	https://www.acmicpc.net/problem/1834	Bronze I	나머지와 몫이 같은 수	수학	2114	2.48
1977	https://www.acmicpc.net/problem/1977	Bronze I	완전제곱수	수학	5856	2.15
2033	https://www.acmicpc.net/problem/2033	Bronze I	반올림	수학	946	2.61
2097	https://www.acmicpc.net/problem/2097	Bronze I	조약돌	수학	179	2.51
2738	https://www.acmicpc.net/problem/2738	Bronze I	행렬 덧셈	수학	1832	1.39
2740	https://www.acmicpc.net/problem/2740	Bronze I	행렬 곱셈	수학	3354	1.39
2755	https://www.acmicpc.net/problem/2755	Bronze I	이번학기 평점은 몇점?	수학	846	2.87
2839	https://www.acmicpc.net/problem/2839	Bronze I	설탕 배달	수학	31561	3.14
3226	https://www.acmicpc.net/problem/3226	Bronze I	전화 요금	수학	357	2.33
3232	https://www.acmicpc.net/problem/3232	Bronze I	Multiply	수학	30	1.33
3412	https://www.acmicpc.net/problem/3412	Bronze I	Darts	수학	92	2.46
4344	https://www.acmicpc.net/problem/4344	Bronze I	평균은 넘겠지	수학	26114	2.63
4839	https://www.acmicpc.net/problem/4839	Bronze I	소진법	수학	17	1.29
4884	https://www.acmicpc.net/problem/4884	Bronze I	FIFA 월드컵	수학	78	3.45
5533	https://www.acmicpc.net/problem/5533	Bronze I	유니크	수학	1271	1.39
6367	https://www.acmicpc.net/problem/6367	Bronze I	Color Me Less	수학	28	1.11
6463	https://www.acmicpc.net/problem/6463	Bronze I	팩트	수학	117	2.29
6504	https://www.acmicpc.net/problem/6504	Bronze I	킬로미터를 마일로	수학	126	1.37
7481	https://www.acmicpc.net/problem/7481	Bronze I	ATM놀이	수학	143	3.01
8660	https://www.acmicpc.net/problem/8660	Bronze I	Sumy i r??nice	수학	11	2.09
9506	https://www.acmicpc.net/problem/9506	Bronze I	약수들의 합	수학	2153	1.64
10181	https://www.acmicpc.net/problem/10181	Bronze I	Federation Favorites	수학	168	1.13
10182	https://www.acmicpc.net/problem/10182	Bronze I	AcidBase	수학	109	1.17
10765	https://www.acmicpc.net/problem/10765	Bronze I	Bessie Gets Even	수학	41	2.46
11050	https://www.acmicpc.net/problem/11050	Bronze I	이항 계수 1	수학	8567	1.54
11070	https://www.acmicpc.net/problem/11070	Bronze I	피타고라스 기댓값	수학	628	4.08
11104	https://www.acmicpc.net/problem/11104	Bronze I	Fridge of Your Dreams	수학	631	1.17
11816	https://www.acmicpc.net/problem/11816	Bronze I	"8진수, 10진수, 16진수"	수학	1794	1.41
12353	https://www.acmicpc.net/problem/12353	Bronze I	Dr. Spaceman의 특별한 알고리즘	수학	77	2.27
12971	https://www.acmicpc.net/problem/12971	Bronze I	숫자 놀이	수학	38	1.79
13170	https://www.acmicpc.net/problem/13170	Bronze I	떨어진 수정	수학	213	1.86
13706	https://www.acmicpc.net/problem/13706	Bronze I	제곱근	수학	105	2.95
13909	https://www.acmicpc.net/problem/13909	Bronze I	창문 닫기	수학	413	1.43
14194	https://www.acmicpc.net/problem/14194	Bronze I	Grades	수학	30	1.67
14429	https://www.acmicpc.net/problem/14429	Bronze I	배스킨라빈스 31	수학	180	1.23
14726	https://www.acmicpc.net/problem/14726	Bronze I	신용카드 판별	수학	713	1.55
14730	https://www.acmicpc.net/problem/14730	Bronze I	謎紛芥索紀 (Small)	수학	627	1.16
14736	https://www.acmicpc.net/problem/14736	Bronze I	Coke Challenge	수학	132	1.63
15228	https://www.acmicpc.net/problem/15228	Bronze I	3D Printed Statues	수학	20	1.4
15720	https://www.acmicpc.net/problem/15720	Bronze I	카우버거	수학	170	1.55
16130	https://www.acmicpc.net/problem/16130	Bronze I	벌점 (DemeritPoints)	수학	52	1.6
16478	https://www.acmicpc.net/problem/16478	Bronze I	원의 분할	수학	293	1.04
16969	https://www.acmicpc.net/problem/16969	Bronze I	차량 번호판 2	수학	121	1.43
17211	https://www.acmicpc.net/problem/17211	Bronze I	좋은 날 싫은 날	수학	250	1.98
18067	https://www.acmicpc.net/problem/18067	Bronze I	Accurate Movement	수학	19	1.21
18323	https://www.acmicpc.net/problem/18323	Bronze I	Photoshoot	수학	63	2.24
18512	https://www.acmicpc.net/problem/18512	Bronze I	점프 점프	수학	383	1.93
19575	https://www.acmicpc.net/problem/19575	Bronze I	Polynomial	수학	146	2.46
19741	https://www.acmicpc.net/problem/19741	Bronze I	Patterns	수학	8	1
1037	https://www.acmicpc.net/problem/1037	Silver V	약수	수학	8020	2.03
1059	https://www.acmicpc.net/problem/1059	Silver V	수2	수학	774	3.71
1094	https://www.acmicpc.net/problem/1094	Silver V	막대기	수학	8352	1.36
1183	https://www.acmicpc.net/problem/1183	Silver V	약속	수학	44	2.2
1312	https://www.acmicpc.net/problem/1312	Silver V	소수	수학	621	2.13
1404	https://www.acmicpc.net/problem/1404	Silver V	토너먼트 승자	수학	29	1.55
1476	https://www.acmicpc.net/problem/1476	Silver V	날짜 계산	수학	9040	1.49
1934	https://www.acmicpc.net/problem/1934	Silver V	최소공배수	수학	10541	1.68
2018	https://www.acmicpc.net/problem/2018	Silver V	수들의 합 5	수학	612	1.63
2089	https://www.acmicpc.net/problem/2089	Silver V	-2진수	수학	1622	2.16
2417	https://www.acmicpc.net/problem/2417	Silver V	정수 제곱근	수학	772	2.38
2609	https://www.acmicpc.net/problem/2609	Silver V	최대공약수와 최소공배수	수학	14635	1.57
2621	https://www.acmicpc.net/problem/2621	Silver V	카드게임	수학	1480	2.92
2748	https://www.acmicpc.net/problem/2748	Silver V	피보나치 수 2	수학	14727	2.6
3060	https://www.acmicpc.net/problem/3060	Silver V	욕심쟁이 돼지	수학	465	3.26
3360	https://www.acmicpc.net/problem/3360	Silver V	깡총깡총	수학	26	1.73
4796	https://www.acmicpc.net/problem/4796	Silver V	캠핑	수학	1890	2.43
4910	https://www.acmicpc.net/problem/4910	Silver V	Hide That Number	수학	9	3.56
5623	https://www.acmicpc.net/problem/5623	Silver V	수열의 합	수학	440	2.53
5874	https://www.acmicpc.net/problem/5874	Silver V	소를 찾아라	수학	110	1.55
6160	https://www.acmicpc.net/problem/6160	Silver V	Election Time	수학	94	1.51
6219	https://www.acmicpc.net/problem/6219	Silver V	소수의 자격	수학	173	1.99
6971	https://www.acmicpc.net/problem/6971	Silver V	Nasty Numbers	수학	10	1.6
8680	https://www.acmicpc.net/problem/8680	Silver V	Drzewko	수학	3	1.33
8682	https://www.acmicpc.net/problem/8682	Silver V	Wesoła małpka	수학	4	1.75
8816	https://www.acmicpc.net/problem/8816	Silver V	Klasa	수학	7	1
9239	https://www.acmicpc.net/problem/9239	Silver V	스티브 잡숭	수학	28	5.86
9649	https://www.acmicpc.net/problem/9649	Silver V	Grachten	수학	33	1.27
9819	https://www.acmicpc.net/problem/9819	Silver V	Color Change of Go Game Pieces	수학	2	1
9884	https://www.acmicpc.net/problem/9884	Silver V	Euclid	수학	6	1
10158	https://www.acmicpc.net/problem/10158	Silver V	개미	수학	1544	2.59
10610	https://www.acmicpc.net/problem/10610	Silver V	30	수학	5527	2.81
10837	https://www.acmicpc.net/problem/10837	Silver V	동전 게임	수학	1044	2.58
11576	https://www.acmicpc.net/problem/11576	Silver V	Base Conversion	수학	2015	1.72
11947	https://www.acmicpc.net/problem/11947	Silver V	이런 반전이	수학	508	3.17
12755	https://www.acmicpc.net/problem/12755	Silver V	수면 장애	수학	244	2.27
12782	https://www.acmicpc.net/problem/12782	Silver V	비트 우정지수	수학	315	1.54
13183	https://www.acmicpc.net/problem/13183	Silver V	창문	수학	37	1.51
13478	https://www.acmicpc.net/problem/13478	Silver V	Folding	수학	26	1.88
13900	https://www.acmicpc.net/problem/13900	Silver V	순서쌍의 곱의 합	수학	1024	3.2
14608	https://www.acmicpc.net/problem/14608	Silver V	구분구적법 (Small)	수학	34	1.26
14914	https://www.acmicpc.net/problem/14914	Silver V	사과와 바나나 나눠주기	수학	350	1.37
14916	https://www.acmicpc.net/problem/14916	Silver V	거스름돈	수학	712	1.76
15436	https://www.acmicpc.net/problem/15436	Silver V	Wizard of Odds	수학	14	2.29
16208	https://www.acmicpc.net/problem/16208	Silver V	귀찮음	수학	285	1.07
16391	https://www.acmicpc.net/problem/16391	Silver V	Zebras and Ocelots	수학	25	1.68
16488	https://www.acmicpc.net/problem/16488	Silver V	피카츄가 낸 어려운 문제	수학	154	1.46
17504	https://www.acmicpc.net/problem/17504	Silver V	제리와 톰 2	수학	122	1.2
17843	https://www.acmicpc.net/problem/17843	Silver V	시계	수학	59	2.03
17938	https://www.acmicpc.net/problem/17938	Silver V	퐁당퐁당 2	수학	45	2.84
18265	https://www.acmicpc.net/problem/18265	Silver V	MooBuzz	수학	108	2.44
18917	https://www.acmicpc.net/problem/18917	Silver V	수열과 쿼리 38	수학	168	2.14
1049	https://www.acmicpc.net/problem/1049	Silver IV	기타줄	수학	3476	3.19
1292	https://www.acmicpc.net/problem/1292	Silver IV	쉽게 푸는 문제	수학	3917	1.75
1978	https://www.acmicpc.net/problem/1978	Silver IV	소수 찾기	수학	20616	2.06
2217	https://www.acmicpc.net/problem/2217	Silver IV	로프	수학	6901	2.31
2485	https://www.acmicpc.net/problem/2485	Silver IV	가로수	수학	1061	2.41
2581	https://www.acmicpc.net/problem/2581	Silver IV	소수	수학	12310	2.55
2599	https://www.acmicpc.net/problem/2599	Silver IV	짝 정하기	수학	82	2.57
2777	https://www.acmicpc.net/problem/2777	Silver IV	숫자 놀이	수학	156	2.65
2960	https://www.acmicpc.net/problem/2960	Silver IV	에라토스테네스의 체	수학	5346	1.94
3474	https://www.acmicpc.net/problem/3474	Silver IV	교수가 된 현우	수학	740	2.47
3621	https://www.acmicpc.net/problem/3621	Silver IV	족보	수학	41	2.85
3944	https://www.acmicpc.net/problem/3944	Silver IV	나머지 계산	수학	256	2.28
5347	https://www.acmicpc.net/problem/5347	Silver IV	LCM	수학	1318	1.92
6978	https://www.acmicpc.net/problem/6978	Silver IV	When in Rome...	수학	3	1.33
8394	https://www.acmicpc.net/problem/8394	Silver IV	악수	수학	621	2.05
9272	https://www.acmicpc.net/problem/9272	Silver IV	상근이의 아이디어	수학	55	1.22
9842	https://www.acmicpc.net/problem/9842	Silver IV	Prime	수학	5	1
9973	https://www.acmicpc.net/problem/9973	Silver IV	Polar Explorer	수학	4	3.5
11009	https://www.acmicpc.net/problem/11009	Silver IV	Drinks	수학	31	2.13
11035	https://www.acmicpc.net/problem/11035	Silver IV	S?NG	수학	40	1.33
11317	https://www.acmicpc.net/problem/11317	Silver IV	Roots! Really?	수학	18	2.67
11653	https://www.acmicpc.net/problem/11653	Silver IV	소인수분해	수학	7126	1.87
12640	https://www.acmicpc.net/problem/12640	Silver IV	Center of Mass (Large)	수학	14	1
12897	https://www.acmicpc.net/problem/12897	Silver IV	Candy	수학	36	1.31
13171	https://www.acmicpc.net/problem/13171	Silver IV	A	수학	460	2.37
13226	https://www.acmicpc.net/problem/13226	Silver IV	Divisors Again	수학	84	1.26
13469	https://www.acmicpc.net/problem/13469	Silver IV	Older Brother	수학	51	1.55
13472	https://www.acmicpc.net/problem/13472	Silver IV	Sticky Situation	수학	57	1.56
14445	https://www.acmicpc.net/problem/14445	Silver IV	케이크(?) 자르기	수학	92	2.95
14492	https://www.acmicpc.net/problem/14492	Silver IV	부울행렬의 부울곱	수학	289	1.21
14557	https://www.acmicpc.net/problem/14557	Silver IV	Memory	수학	150	1.94
14606	https://www.acmicpc.net/problem/14606	Silver IV	피자 (Small)	수학	294	1.19
14607	https://www.acmicpc.net/problem/14607	Silver IV	피자 (Large)	수학	212	1.66
15120	https://www.acmicpc.net/problem/15120	Silver IV	Unloaded Die	수학	21	1.57
15488	https://www.acmicpc.net/problem/15488	Silver IV	나이트가 체스판을 벗어나지 않을 확률	수학	40	1.4
